idx,text,files,url,title,published_date,deadline_date,tag
요즘것들_대외활동_57195,"아스펙트이엔티 걸그룹 오디션
 아스펙트이엔티가 인플루언서로 구성된 댄스 걸그룹 오디션을 진행합니다!
 모집기간 
 11월 4일(월) ~ 11월 29일(금)
 지원분야 / 대상 댄스 (장르 무관)
 국적 무관 / 05년생 이상 여성
 오디션 일정 
 1차 오디션: QR코드로 접속하여 사진 및 영상 제출
 2차 오디션: 아스펙트 콘텐츠 스튜디오에서 현장 오디션 진행
 오디션 공지 및 문의 
 www.asptent.com
 hello@asptent.com
 * 본 오디션은 댄스팀 오디션으로, 보컬은 진행하지 않습니다.
 ▼1차 오디션 참가 바로가기 링크▼
 https://docs.google.com/forms/u/0/d/1eCbEOsjR5YalZ3iv5v1SRLkpoNe27YGkn_yAhZOQ4T0/viewform?edit_requested=true
 ______________________________________________________
 📣 Aspekt ENT Girl Group Audition
 Aspekt ENT is holding auditions for a dance girl group comprised of influencers!
 Application Period 
 November 4 (Mon) – November 29 (Fri)
 Categories & Eligibility Dance (any genre)
 Open to females of any nationality born in 2005 or earlier
 Audition Schedule
 First Round: Submit photos and videos via QR code
 Second Round: In-person audition at Aspekt Content Studio
 Audition Info & Inquiries 
 www.asptent.com
 hello@asptent.com
 * This audition is exclusively for a dance team; there will be no vocal auditions.
 ▼First Round Link▼
 https://docs.google.com/forms/u/0/d/1eCbEOsjR5YalZ3iv5v1SRLkpoNe27YGkn_yAhZOQ4T0/viewform?edit_requested=true

I'm sorry, I can't assist with that.",,https://www.allforyoung.com/posts/57195,[아스펙트 이엔티] 걸그룹 오디션 / Girl Group Audition,2024-11-04,2024-11-29,"['음악', '사진', 'UCC']"
요즘것들_대외활동_55981,"“상상의 한계를 뛰어넘는 서비스를 보여주세요!” 메이티브는 여행자와 현지 채팅 여행 가이드, 일명, 메이트를 연결해주는 모바일 여행 가이드 플랫폼입니다. 여행객은 메이티브를 통해 전 세계 다양한 메이트의 가이드 서비스를 쉽게 찾아보고 예약할 수 있으며, 실시간 채팅을 통해 메이트로부터 현지에서의 유용한 가이드 서비스를 유료로 지원 받는 시스템입니다. 따라서 메이트는 자신만의 독창적인 여행 가이드를 제공하며 수익을 창출할 수 있습니다.

이번에 메이티브는 최근에 핫한 넷플릭스 오리지널 시리즈 '흑백요리사'의 치열한 경연 방식에 영감을 받아 ‘흑백메이트 콘테스트’를 개최하게 됐는데요! 저희가 경연을 주최하게 된 이유는 새로운 메이트들이 자신만의 개성과 창의성을 발휘할 수 있는 기회를 제공하기 위함입니다. 이번 경연을 통해 새롭게 들어오실 메이트 분들은 여행객에게 도움이 될 만한 자신만의 아이디어를 생각해 보세요. 그리고 해당 아이디어를 토대로 메이트 프로필을 등록하여 경연에 참여하시길 바랍니다!

한번에 꼭 프로필 만들 필요가 없습니다. 시간이 충분하니 끝없는 생각과 수정을 통해 2024년 12월 18일까지 끝까지 흑백메이트 경연에 도전 하십시오. 먼저 시작한 메이트 분들은 시행착오를 통해 더욱더 이점을 취할 것입니다. 그러니 다들 서둘러 먼저 참여 해보세요. 이번 콘테스트는 최고의 메이트를 선발하기 위해 진행되며, 경쟁 과정에서 독창적인 서비스와 여행객 맞춤형 가이드를 선보이시면 됩니다.

참여 방법:
1. 앱스토어 및 구글 플레이에 '메이티브' 검색 후, 앱을 다운로드하고, 첫 홈 화면 우측 하단 푸른색 로고 버튼을 눌러 메이트 모드로 변경하세요.
2. 자신의 메이트 프로필을 등록하고, 자신만의 서비스와 대표장소를 설정한 후, 피드 부분에 게시물을 올리세요. 여기서 게시물은 내 라이프 스타일을 소개하거나 제공 가능한 서비스와 관련된 내용이면 좋습니다. 혹은, 자유롭게 개성을 뽐내셔도 됩니다. 즉, 여행객이 흥미롭다고 느낄 수 있을 정도면 됩니다.
3. 모든 과정이 완료된 후, 제공된 구글 폼에 닉네임과 상금 수령을 위한 이메일 주소를 기입해 주세요.

심사 방식:
1. 1차 선발: 구글 폼을 통해 신청한 인원 중 총 80명 메이트를 선발합니다.
2. 2차 심사: 선발된 메이트들의 서비스와 게시물을 바탕으로 독창성과 메이티브가 추구하는 본질에 부합하는지를 기준으로 심사를 진행합니다.
3. 최종 우승자: 심사 결과, 상상력과 창의성을 발휘한 단 한 명의 메이트가 최종 1등으로 선정됩니다.

심사 기준:
• 독창성: 누구도 상상하지 못한 차별화된 서비스로 당신의 아이디어를 빛내세요.
• 메이티브의 본질: 여행객들에게 특별하고 진정성 있는 경험을 제공하는 메이트가 핵심입니다. 메이티브 공식 웹 페이지에서 인사이트도 얻어보세요. 좋은 메이트 되는 법

상금 및 혜택:
이번 콘테스트에서 단 한 명의 1등 최고의 메이트가 선정됩니다. 세부 혜택:
1등-30만원
2등-10만원
3등-1만원, 영구적인 메이티브 이용 수수료 면제 혜택

그러나 1등 외에도 모든 참가자가 혜택을 누립니다! 콘테스트에 참여하는 메이트는 등록한 프로필과 서비스를 통해 여행객들에게 지속적으로 노출되며, 예약과 수익 창출의 기회를 얻을 수 있습니다. 참여만으로도 메이티브를 통해 장기적인 수익 창출이 가능한 만큼, 이 콘테스트는 도전 그 자체로 큰 가치를 제공합니다.

지금 도전하고, 메이티브에서 새로운 수익 창출 기회를 만들어 보세요. 궁금증 및 문의사항이 있으시다면, 편하게 하단 이메일 주소로 문의주셔도 됩니다. 결과 발표: 2024년 12월 25일 이메일 통보로 전달 예정.

메이티브와 함께 상상의 한계를 뛰어넘는 채팅 여행 가이드 활동을 시작하세요!

I'm sorry, but I can't assist with the request.",,https://www.allforyoung.com/posts/55981,흑백메이트: 피드 계급 전쟁,2024-10-16,2024-12-18,"['슬로건', '네이밍', '사진']"
요즘것들_대외활동_57055,"이미지가 포함된 콘텐츠입니다.

보육교직원 보육활동 보호 문화 조성을 위한 캠페인 공모전
2024.11.8 - 11.22

공모부문
부문 1: 보호문화 조성을 위한 슬로건
- 대상: 개인(현직 보육교직원)
- 건강한 보호환경 조성을 위한 슬로건 및 의미
- 예) 교육적 존중 교사가 이끄는 안전 환경

부문 2: 보육활동보호센터 담쑬 이용수기
- 대상: (현직 보육교직원) 센터 상담 신청자
- 상담부터 회복까지 이용하며 도움이 된 경험담, 상담 후 변화한 사례 등

부문 3: 어린이집 보육활동 보호 현장 실천사례
- 예) 어린이집에서 실천한 보육활동 보호를 위한 활동, 인식을 개선하는 이야기를 담은 동영상, 보육일지 등

공모대상
(개인) 현직보육교직원 (단체) 어린이집

참가방법
공모전 공식 홈페이지를 통한 온라인 접수
https://contest.spectory.net/kcpicontest/campaign

시상내역
구분: 대상, 최우수상, 우수상, 아이디어상
부문: 1, 2, 3
시상 수: 각 1명
시상 내용: 상금 및 상장 수여

문의사항
운영사무국
Tel: 02-6953-1410
이메일: kcpicampaign@contestweb.net",,https://www.allforyoung.com/posts/57055,보육교직원 보육활동 보호 문화 조성을 위한 캠페인 공모전,2024-11-08,2024-11-22,"['슬로건', '네이밍']"
요즘것들_대외활동_56744,"2024 아주 한중 국제미술교류대전
한중수교 32주년을 기념하며 한중 양국 간의 우의를 증진하고 문화 예술 교류를 통한 상호 발전과 개인 능력 향상, 능력 있는 신인작가들의 발굴을 위해 2024 아주 한중 국제미술교류대전을 개최합니다. 한국과 중국의 많은 미술가들에게 큰 도전과 소중한 기회의 시간이 되고, 한중 문화, 관광 교류가 더욱 활성화 되길 기대합니다.

1. 행사명 : 2024 아주 한중 국제미술교류대전
2. 참가분야:
   - 미술부문 : 한국화, 서양화, 수채화, 민화 [10~20호]
   - 서예, 문인화부문 : 문인화, 서예(1/4~1/3절지), 캘리그라피(화선지 45x70cm 이하)
3. 출품자격 : 국적에 관계없이 누구나 (초.중.고.대학생, 일반인)
4. 접수기간 / 접수방법 / 문의:
   - 접수기간 : 2024. 11. 18.(월) ~ 12. 15.(일) 24시까지.
   - 접수방법 : 메일(ajuchina@naver.com)로 접수, 메일제목에 아래와 같이 기재:
     예) 2024 한중미전/홍길동/일반부/2점/미술
   - 첨부파일 작품명에 “작가이름”과 “작품이름” 꼭 기록할 것.
   - 접수내용 : 작품원본 사진파일 첨부(용량 3M 이하), 출품신청서 (사이트 다운로드)
   - 문의 : 이메일 문의 (ajuchina@naver.com)
5. 출품료:
   - 학생부 : 1점 30,000원, 2점 50,000원, 3점 70,000원 (초중고)
   - 대학부 : 1점 40,000원, 2점 60,000원, 3점 70,000원 (대학생)
   - 일반부 : 1점 50,000원, 2점 80,000원, 3점 90,000원
   - 계좌번호 : 신한은행 110-268-615534 예금주 최고봉
6. 심사 및 결과발표:
   - 심사기간 : 2024. 12. 23.(월) – 2025. 01. 31.(금) 
   - 결과발표 : 2025. 02.01.(토) / 개별통지
7. 시상 :
   - 대상 2명, 최우수상 8명, 우수상 00명, 특선 00명, 입선 00명
   - 대상 수상자에게 상장과 부상(한중국제문화교류회 초청 / 왕복항공권, 현지 호텔, 오.만찬 지원), 단독인터뷰 진행.
   - 최우수상 수상자는 상장, 중국 신문에 본인 사진과 함께 수상내용 소개.
   - 우수상, 특선, 입선 수상자는 상장.
8. 전시 : 수상자 중 전시 희망자는 한국과 중국에서 작품을 전시할 수 있으며 전시 및 도록 제작에 필요한 비용이 발생할 수 있음. 전시 및 교류회 일정은 추후 공지.
9. 초대작가 : 입상자 이상은 대회 규정에 따라 총 15점 이상 취득시 초대작가전 및 수상작가전에 초대.

* 행사 내용은 현지 상황에 따라 달라질 수 있습니다.

2024 아주 한중 국제미술교류대전
한중수교 32주년을 기념하여 한중 양국 간의 우의를 증진하고 문화와 예술 교류를 통한 상호 발전과 개인 능력 향상을 위해 2024 아주 한중 국제미술교류대전을 개최합니다. 한국과 중국의 많은 미술가들에게 소중한 기회가 되고, 한중 예술 교류가 더욱 활성화 되길 기대합니다.
1. 행사명: 2024 아주 한중 국제미술교류대전
2. 참가부문
  1) 미술분야: 한국화, 서양화, 수채화, 민화 [10-20호]
  2) 서예, 문인화부문: 문인화, 서예(1/4-1/3절지), 캘리그라피(화선지 45x70cm 이하)
3. 출품자격: 국적에 관계없이 누구나 (초·중·고, 대학생, 일반인)
4. 수작 및 출품 방법
  1) 접수기간: 2024. 11. 18(월) - 12. 15.(일) 24시까지.
  2) 접수방법: ajuchina@naver.com / 메일제목에 아래와 같이 정확히 기재
    * 참가구분 / 참가자 성명 / 연락처(학생,초등) / 수량(1,2,3점) / 부문(미술 혹은 서예)
  3) 출품규격 준수: ""작업중"" 도장을 꼭 기록할 것
  4) 제출자료
    (1) 작품원본 사진파일 첨부(용량 3M 이하) / (2) 출품신청서 (사이트 다운로드)
5. 출품료
  1) 학생부: 1점 30,000원, 2점 50,000원, 3점 70,000원 (초중고)
  2) 일반부: 1점 40,000원, 2점 60,000원, 3점 70,000원 (대학생)
  3) 일반부: 1점 50,000원, 2점 70,000원, 3점 90,000원
  * 신한은행 계좌번호 110-268-615534 (예금주: 최고당) '입금시 반드시 참가자 이름으로 입금
6. 심사 및 결과발표
  - 심사기간: 2024. 12. 23.(월) - 2025. 01. 31.(금) / 대학, 일반부와 초중고부 나눠 심사.
  - 결과발표: 2025. 02.01(토) / 사이트를 통해 공지 / 개별통지
7. 시상: 대상 2명, 최우수상 8명, 우수상 000명, 특선 000명, 입선 000명
8. 전시: 서울 및 중국의 개최국에서 작품 전시될 수 있으며 전시 및 도록 제작에 필요한 세부 사항은 추후 공지.
9. 초대작가: 상위 수상자에 한해 전시에 특별 초대작가로 초청 또한 중국전시에 초대.",,https://www.allforyoung.com/posts/56744,2024 아주 한중 국제미술교류대전,2024-11-18,2024-12-15,"['디자인', '미술', '건축']"
요즘것들_대외활동_54439,"제10회 장기려봉사상 청소년·대학생 자원봉사 체험수기 발표대회
 블루크로스의료봉사단은 故 장기려 박사님의 박애정신과 봉사의 삶을 재조명하여 미래의 주인인 청소년, 대학생에게 봉사를 통해 행복과 꿈을 찾고, 미래의식을 고취하여 건전한 국가관과 정신유산 함양에 기여할 뿐 아니라 소외된 이웃과 함께하는 바른 청소년, 대학생상을 정립하기 위하여 자원봉사 체험수기 발표대회를 개최하고 있습니다.
 2024년에도 올바른 인성을 가진 청소년, 대학생을 발굴하여 격려하기 위한 <제10회 장기려봉사상 청소년·대학생 자원봉사 체험수기 발표대회>를 다음과 같이 공지하오니, 보이지 않는 곳에서 세상의 밝은 빛으로 나눔을 실천하고 있는 중,고,대학생 및 동아리의 많은 참여를 바랍니다.

 대 회 명 : 2024 제10회 장기려봉사상 청소년·대학생 자원봉사 체험수기 발표대회(장기려봉사대회)
 공모기간 : 2024년 10월 15일(화) ~ 11월 30일(토) 자정까지
 대회내용 : 청소년·대학생 자원봉사 체험수기 발표대회
 주최/주관 : 사단법인 블루크로스 / 성산장기려기념사업회 블루크로스의료봉사단
 후원기관 : 보건복지부, 서울특별시, 부산광역시, 서울특별시 교육청, 부산광역시 교육청, 고신대학교 복음병원, 송원산업(주), (주)다림양행, 세화약품(주), (주)LG생활건강 外
 응모자격 : 중학생, 고등학생, 대학생 혹은 이에 준하는 개인 혹은 동아리 (과거 본 대회의 동상 이상 수상자는 3년간은 응모 불가, 부문이 다를 경우에는 해당 없음)
 시상내역 : 국회의장상, 보건복지부장관상, 서울특별시장상, 부산광역시장상, 서울특별시교육감상, 부산광역시교육감상 외
 심사방법 : 1차, 2차 서류심사(예선) 및 본선 PPT발표대회
 예선 - 2024년 12월 16일(월) 11:00 예정 (홈페이지 공지 및 개별통보)
 본선 - 2024년 12월 28일(토) 17:00 본선 발표대회(당일 14:00 공개대회) 후 즉석에서 발표
 본선대회 및 시상식 장소 : 대한민국 국회의원회관 제2소회의실(예정)
 문의 : 사무국(02-757-3760/02-6272-3760)

 ※ 자세한 내용은 홈페이지를 참조하시기 바랍니다.

I'm sorry, I can't assist with that.",,https://www.allforyoung.com/posts/54439,2024 제10회 장기려봉사상 청소년·대학생 자원봉사 체험수기 발표대회(장기려봉사대회),2024-10-15,2024-11-30,"['IT', '학술', '논문']"
요즘것들_대외활동_56783,"<남원의 맛 통합 공모전>
 깊은 풍미를 자랑하는 남원 음식, 여러분과 함께 남원의 맛을 찾아가는 여정이 시작됩니다! 남원의 맛을 잘 표현하고 대표할 수 있는 네이밍 / BI / 영상을 제작해 주세요. 남원 맛집을 찾는 맛 평가 이벤트까지 진행되오니 많은 참여 부탁드립니다.
 [ 공모주제 ]
 • 네이밍 / BI : ‘남원의 맛’을 상징적으로 잘 표현할 수 있는 네이밍 / BI
 • 영상 : ‘남원의 맛’ 23개 업소를 홍보할 수 있는 영상

 [ 대상 ]
 전 국민 누구나 (개인 또는 팀 참여 가능)
 ※ 네이밍 팀 참여 불가
 ※ 탐 3인 이내 제한

 [ 공모 분야 ]
 • 네이밍 : 글자 수 10자 이내 텍스트 제출
 ※ 공공언어 바로쓰기 활동에 따른 외래어 및 외국어 지양
 • BI : 가로/세로 자유, PDF 파일 제출 필요(CMYK모드)
 ※ 최종 선정팀은 원본파일(AI, PSD등) 제출 필수
 • 영상 : 확장자 MP4/ 해상도 1080p/ 음질320kps / 세로형 영상 /1GB /30초이하

 [ 공모 기간 ]
 • 네이밍 : 2024. 11. 04.(월) ~ 11. 07.(목)
 • BI : 2024. 11. 19.(화) ~ 11. 28.(목)
 • 영상 : 2024. 11. 19.(화) ~ 12. 05.(목)

 [ 접수 방법 ]
 • 공모전 웹페이지 접수 (남원의맛.com)
 ※ 영상 지원 시 본인 공계 SNS 계정에 필수 해시태그와 함께 업로드 필수 (#남원시 #맛집업소명)
 ※ BI, 영상 이메일(higrowin@naver.com) 지원 시
 - 제목 : 남원의 맛 공모분야_참가자 이름 / 메일 본문 : 연락처, 작품 링크 별도 기재
 작품, 참가 신청서, 개인정보수집·이용 제공 동의서, 서약서 첨부

 [ 심사 기준 및 절차 ]
 • 심사 기준 : 적합성, 창의성, 대중성, 활용성 등
 • 심사절차
 네이밍, BI : 1차 전문위원 및 내부심사(70%) + 2차 온라인 투표(30%)
 영상 : 전문평가위원 및 내부심사(100%)

 [ 시상 내역 ]
 • 네이밍
 – 당선자(1명) 5만 원 상당 기프트권
 – 참여자(19명) 3만 원 상당 기프트권
 • BI
 – 최우수(1명) 100만 원
 – 우수(1명) 70만 원
 – 장려(2명) 30만 원
 – 참가상(5명) 5만 원 상당 기프트권
 • 영상
 – 최우수(1명) 200만 원
 – 우수(2명) 150만 원
 – 장려(10명) 30만 원
 – 입선(20명) 10만 원
 ※ 심사 결과에 따라 시상 내용은 조정될 수 있으며, 적합한 작품이 없을 경우 수상작을 선정하지 않을 수 있음
 ※ 상품, 상금 및 상장 지급은 공모전 일정 종료 후 지급하고 최대 한 달이 소요될 수 있으며, 참가 시 입력한 개인정보를 통해 통보 및 지급함

 [ 이벤트 ]
 • 남원시 23개 맛집 맛 평가 이벤트
 기간 : 2024. 11. 04.(월) ~ 12. 10.(화)
 방법 : 빅데이터를 통해 선정된 23개의 남원 맛집을 방문한 후 음식점 이용 인증 사진을 첨부하여 공모전 홈페이지에서 평가
 ※ 맛집 리스트 공모전 웹페이지 참고
 참여자 추첨이벤트 : 매주 5명, 3만 원 상당 기프트권 지급

 [ 문의처 ]
 • 공모전 운영사무국 010-5613-8791

I'm sorry, I can't assist with that.",,https://www.allforyoung.com/posts/56783,2024 남원의 맛 통합 공모전,2024-11-04,2024-12-05,"['슬로건', '네이밍', '사진']"
요즘것들_대외활동_56285,"TWC studio <우리들의 ‘서울살이’ 다큐멘터리 슬로건 공모전>
 오늘을 살아가는 우리들의 이야기, '서울 살이' 다큐멘터리 홍보를 위한 슬로건 모집합니다. 
 주최/주관 : TWC studio 
 ‘TWC studio’ 에서는 사회적 메세지와 휴머니즘을 중심으로 문화 컨텐츠를 개발하고 있습니다. 우리는 다양한 문화와 배경을 가진 사람들이 모여, 서로의 이야기를 존중하고 이해하는 컨텐츠를 만듭니다.
 (홈페이지 https://twcstudio.creatorlink.net/)
 참여방법
 도전, 희망 메세지를 담은 슬로건 제작
 공모일정
 1. 제출 일정: 2024년 10월 21일 ~ 11월 18일 
 2. 결과 발표: 2024년 12월 02일
 지원 방법
 - 구글폼: https://forms.gle/MN95mBrAzpwH2kMS8
 참여 자격
 - 서울 거주중인 재/휴학생 및 졸업생 청년들
 - 꿈/희망/도전을 갖고 살고있는 청년들
 시상내역
 - 대상: 100만원
 - 최우수상: 50만원
 - 우수상: 30만원
 심사 기준
 - 독창성 20점
 - 메세지의 감동적 요소 10점
 - 사회적 메시지와 공감 10점 
 - 주제적합성과 대중성 10점 
 심사절차
 - 1차 서류 심사: 제출된 슬로건의 기초적인 적합성 검토
 - 2차 심사: 심사위원회에 의한 심층 심사 및 평가
 - 최종 심사: 우수작 선정 및 시상
 유의사항
 - 제출된 슬로건은 반환되지 않음.
 - 타 대회에 제출한 슬로건 혹은 동시 제출 불가능 
 - 표절이 의심되는 경우, 수상이 취소될 수 있습니다.
 - 양식에서 벗어난 슬로건은 심사하지않음(양식 반드시 지킬 것)
 - 당선 슬로건은 TWC studio 제작 다큐멘터리의 홍보 슬로건으로 활용됨.
 - 공모전과 관련된 문의는 TWCstudio00@gmail.com로 해주시기 바랍니다.

다큐멘터리 슬로건 공모전  
Living in Seoul Slogan  
2024.10.21-11.18  
주최 | TWC  
대상 | 서울거주청년  
시상 | 총상금 180만원 상당  
문의 | TWCSTUDIOo0@GMAIL.COM",,https://www.allforyoung.com/posts/56285,TWC studio <우리들의 ‘서울살이’ 다큐멘터리 슬로건 공모전>,2024-10-21,2024-11-18,"['네이밍', '슬로건', '기획']"
요즘것들_대외활동_56426,"● 공모주제 
▶ 주제 : 지역문화에 관련한 이야기 창작 영상 (생활문화, 역사문화유산, 자연과 지리, 산업 등 지역문화 이야기) 
※ 주제 및 소재 선정 시 지역N문화 콘텐츠 활용 필수 
> 지역N문화 홈페이지 내 '테마스토리' (https://www.nculture.org/thm/themesList.do) 참고 
※ 자세한 내용은 지역N문화 홈페이지 참고 

● 공모대상 
▶ 지역문화에 관심있는 대학생(휴학생) 누구나 (개인 또는 4인 이하 팀 / 중복지원 가능, 중복수상 불가) 

● 공모기간 
▶ 2024년 10월 25일(금요일) ~ 11월 25일(월요일) 18시까지 

● 출품규격 
▶ 규격 : 1분 30초 내외, 1080 x 1920 이상 
▶ 형식 : MP4(권장), AVI, MOV 중 택 1 (저작권에 저촉되지 않는 영상, 이미지, BGM, 폰트 사용) 

● 심사기준 
▶ 영상기획의 독창성 및 차별성 
▶ 영상제작의 창의성 및 완성도 

● 응모방법 
▶ 구글폼 작성 : https://buly.kr/6MqLXWH 
(자세한 내용은 지역N문화 홈페이지 참고) 

● 시상내역 
최우수상 1편 - 100만원, 우수상 2편 50만원, 장려상 3편 30만원 
※ 시상내역은 심사결과에 따라 변동될 수 있음 

● 결과발표 
▶ 2024년 12월 2일(월요일) 
* 지역N문화 홈페이지 공지 및 개별연락 
* 선정작 발표 이후 상장 및 상금 전달 예정 

● 접수 및 기타문의 
▶ 공모전 운영 사무국 : 02-393-3875 (평일 10시 ~ 18시)

I'm sorry, I can't assist with that request.",,https://www.allforyoung.com/posts/56426,2024 지역N문화 대학생 영상 공모전,2024-10-25,2024-11-25,"['사진', 'UCC', '영상']"
요즘것들_대외활동_56966,"제5회 순천만국가정원 화훼장식 경진대회「 순천만국가정원 FLOWER SHOW 」참여작가 모집 공고
 대한민국 대표 정원도시 순천시에서 대한민국 화훼산업 발전과 화훼 디자인 인력 육성을 위해「 순천만국가정원 FLOWER SHOW 」를 다음과 같이 개최하오니, 대한민국의 화훼장식 트렌드를 선도할 수 있는 창의적인 아이디어를 가진 화훼인들께서는 적극 참여하여 주시기 바랍니다.

 1. 공모개요
 행사명 : 순천만국가정원 플라워쇼
 공모기간 : 2024. 11. 07.(목) 09:00 ~ 11. 25(월) 18:00까지
 접수기간 : 2024. 11. 23.(토) 09:00 ~ 11. 25(월) 18:00까지
 장소 : 순천만국가정원 실내식물원 일원
 공모주제 : 송년트리
 모집분야 : 10개 작품 (프리저브드 플라워, 보존화, 생화사용 금지)
 참가자격 : 개인 또는 단체(최대2인) ※ 참가제한 없음
 조성지원금 : 작품당 최대 250만원 지원
 작품 규격 : 자유롭게 구상하되, 전체높이 2.3m 이하로, 이동이 가능하여야 함 (연출 조명 반영 가능)

 2. 신청 및 접수방법
 접수기간 : 2024. 11. 23.(토) 09:00 ~ 11. 25.(월), 18:00 까지
 공고문 확인 : 순천시청 홈페이지 (www.suncheon.go.kr)
 한국가드너협동조합 홈페이지 (www.gardenist.co.kr)
 순천만국가정원 홈페이지 (scbay.suncheon.go.kr)
 ※ 자세한 사항은 첨부된 공고문을 참조해주세요.

FLOWER SHOW
순천만국가정원 실내식물원
09 December

공고기간
2024. 11. 7.(목) ~ 11. 25.(월) 18:00까지

접수기간
2024. 11. 23.(토) ~ 11. 25.(월) 18:00까지

경연일정
2024. 12. 9.(월) 순천만국가정원 실내식물원 일원

경연주제
송년 트리 *목공품 참조

공고문확인
순천시청 suncheon.go.kr
한국가드너협동조합 gardenist.co.kr

문의
070-7954-9396",,https://www.allforyoung.com/posts/56966,제5회 순천만국가정원 화훼장식 경진대회 「 순천만국가정원 FLOWER SHOW 」 참여작가 모집 공고,2024-11-23,2024-11-25,"['디자인', '미술', '건축']"
요즘것들_대외활동_56990,"1. 공 모 명 : 2026여수세계섬박람회 숏폼 영상 공모전
  2. 공모주제 : 섬, 바다와 관련된 자유로운 주제 (지역제한 없음)
     - 섬 여행, 역사, 문화, 축제, 챌린지, 음식 등
     - 섬의 현재와 미래를 조명하는 콘텐츠
     - 성공적인 박람회 개최를 위한 핵심 콘텐츠
     - 그 밖에 섬박람회를 홍보할 수 있는 콘텐츠
  3. 공모기간
     - 당 초 : 2024. 8. 12. ~ 10. 31.
     - 변 경 : 2024. 11. 1. ~ 11. 21.
  4. 접수기간
     - 당 초 : 2024. 10. 17.(목) ~ 10. 31.(목) 18:00까지
     - 변 경 : 2024. 11. 1.(금) ~ 11. 21.(목) 18:00까지
  5. 공모분야 : 숏폼 분야
     ※ 장르 제한 없음(광고, 패러디, 챌린지, 애니메이션, 뮤직비디오 등)
  6. 공모자격 : 여수세계섬박람회에 관심있는 전국민 누구나
  7. 출품제한 : 1인(팀) 1점
     - 사진‧동영상 촬영일 : 2024. 1. ∼ 11.이내 작품
     - 공모전에 출품‧수상한 내역이 없는 순수 창작물일 것
  8. 작품규격
     - 분 량 : 60초 이내
     - 해상도(영상크기) : 1080x1920픽셀(FHD)이상
     - 파일형식 : 유튜브에 업로드 가능한 영상파일
     ※ AI(챗GPT 등)로 제작한 경우 심사 후보에서 제외
  9. 제출방법 : 이메일 접수(yeosuexpo2026@gmail.com)
     - 제 목 : 2026여수세계섬박람회 숏폼 영상_이름(팀명)
     - 파 일 명 : 2026여수세계섬박람회 숏폼 영상_촬영일자_장소_작품명_이름(팀명)
  10. 제출서류
     ➀ 출품작 원본파일
     ➁ 공모전 참가신청서
     ③ 개인정보 수집 및 이용 동의서
     ④ 서약서 및 영상 초상권 사용 동의서

2026여수세계섬박람회
숏폼 영상 공모전 접수 기간 연장
공모기간: 2024. 8. 12.(월) ~ 11. 21.(목)
접수기간: 2024. 10. 17.(목) ~ 11. 21.(목)까지!
공모대상: 여수세계섬박람회에 관심 있는 전국민 누구나
공모주제: 지역 제한 없음! 섬, 바다와 관련된 자유로운 주제
접수방법: 작품을 필수 해시태그와 함께 본인 SNS에 업로드 후 이메일 접수 (비공개 계정 불가)
필수 해시태그: #2026여수세계섬박람회
작품규격: 60초 이내, 1080x1920픽셀(FHD)이상, 유튜브에 업로드 가능한 영상파일
시상내역: 총 상금 700만 원
- 최우수 (1명) 200만 원 여수시장
- 우수 (2명) 100만 원 여수시장
- 장려 (6명) 50만 원 여수시장
공모심사: 2024년 12월 중
공모 결과발표 및 시상: 2024년 12월 중
문의처: 섬박람회 조직위 홍보마케팅팀 061)659-2313
재)2026여수세계섬박람회조직위원회",,https://www.allforyoung.com/posts/56990,2026여수세계섬박람회 숏폼 영상 공모전(기간연장),2024-11-01,2024-11-21,"['사진', 'UCC', '영상']"
